product_id,day,original_reference_available,original_status,raw_path
LTC-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20241120_0000_0015_60s.json
NEAR-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/NEAR-USD_20241120_0000_0015_60s.json
ONDO-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ONDO-USD_20241120_0000_0015_60s.json
OP-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/OP-USD_20241120_0000_0015_60s.json
RENDER-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/RENDER-USD_20241120_0000_0015_60s.json
SEI-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SEI-USD_20241120_0000_0015_60s.json
SOL-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20241120_0000_0015_60s.json
STX-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/STX-USD_20241120_0000_0015_60s.json
SUI-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SUI-USD_20241120_0000_0015_60s.json
TIA-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/TIA-USD_20241120_0000_0015_60s.json
UNI-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20241120_0000_0015_60s.json
XLM-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20241120_0000_0015_60s.json
XRP-USD,2024-11-20 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XRP-USD_20241120_0000_0015_60s.json
AAVE-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20241121_0000_0015_60s.json
ADA-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20241121_0000_0015_60s.json
APT-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/APT-USD_20241121_0000_0015_60s.json
ARB-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ARB-USD_20241121_0000_0015_60s.json
ATOM-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20241121_0000_0015_60s.json
AVAX-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20241121_0000_0015_60s.json
BCH-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20241121_0000_0015_60s.json
BTC-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20241121_0000_0015_60s.json
DOT-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20241121_0000_0015_60s.json
ETH-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20241121_0000_0015_60s.json
FET-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FET-USD_20241121_0000_0015_60s.json
FIL-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20241121_0000_0015_60s.json
HBAR-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/HBAR-USD_20241121_0000_0015_60s.json
ICP-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20241121_0000_0015_60s.json
INJ-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/INJ-USD_20241121_0000_0015_60s.json
JASMY-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20241121_0000_0015_60s.json
LDO-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LDO-USD_20241121_0000_0015_60s.json
LINK-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20241121_0000_0015_60s.json
LTC-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20241121_0000_0015_60s.json
NEAR-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/NEAR-USD_20241121_0000_0015_60s.json
ONDO-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ONDO-USD_20241121_0000_0015_60s.json
OP-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/OP-USD_20241121_0000_0015_60s.json
RENDER-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/RENDER-USD_20241121_0000_0015_60s.json
SEI-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SEI-USD_20241121_0000_0015_60s.json
SOL-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20241121_0000_0015_60s.json
STX-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/STX-USD_20241121_0000_0015_60s.json
SUI-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SUI-USD_20241121_0000_0015_60s.json
TIA-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/TIA-USD_20241121_0000_0015_60s.json
UNI-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20241121_0000_0015_60s.json
XLM-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20241121_0000_0015_60s.json
XRP-USD,2024-11-21 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XRP-USD_20241121_0000_0015_60s.json
AAVE-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20241122_0000_0015_60s.json
ADA-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20241122_0000_0015_60s.json
APT-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/APT-USD_20241122_0000_0015_60s.json
ARB-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ARB-USD_20241122_0000_0015_60s.json
ATOM-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20241122_0000_0015_60s.json
AVAX-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20241122_0000_0015_60s.json
BCH-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20241122_0000_0015_60s.json
BTC-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20241122_0000_0015_60s.json
DOT-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20241122_0000_0015_60s.json
ETC-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETC-USD_20241122_0000_0015_60s.json
ETH-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20241122_0000_0015_60s.json
FET-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FET-USD_20241122_0000_0015_60s.json
FIL-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20241122_0000_0015_60s.json
HBAR-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/HBAR-USD_20241122_0000_0015_60s.json
ICP-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20241122_0000_0015_60s.json
INJ-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/INJ-USD_20241122_0000_0015_60s.json
JASMY-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20241122_0000_0015_60s.json
LDO-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LDO-USD_20241122_0000_0015_60s.json
LINK-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20241122_0000_0015_60s.json
LTC-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20241122_0000_0015_60s.json
NEAR-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/NEAR-USD_20241122_0000_0015_60s.json
ONDO-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ONDO-USD_20241122_0000_0015_60s.json
OP-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/OP-USD_20241122_0000_0015_60s.json
RENDER-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/RENDER-USD_20241122_0000_0015_60s.json
SEI-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SEI-USD_20241122_0000_0015_60s.json
SOL-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20241122_0000_0015_60s.json
STX-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/STX-USD_20241122_0000_0015_60s.json
SUI-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SUI-USD_20241122_0000_0015_60s.json
TIA-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/TIA-USD_20241122_0000_0015_60s.json
UNI-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/UNI-USD_20241122_0000_0015_60s.json
XLM-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XLM-USD_20241122_0000_0015_60s.json
XRP-USD,2024-11-22 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/XRP-USD_20241122_0000_0015_60s.json
AAVE-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AAVE-USD_20241123_0000_0015_60s.json
ADA-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ADA-USD_20241123_0000_0015_60s.json
APT-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/APT-USD_20241123_0000_0015_60s.json
ARB-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ARB-USD_20241123_0000_0015_60s.json
ATOM-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ATOM-USD_20241123_0000_0015_60s.json
AVAX-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/AVAX-USD_20241123_0000_0015_60s.json
BCH-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BCH-USD_20241123_0000_0015_60s.json
BTC-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/BTC-USD_20241123_0000_0015_60s.json
DOT-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/DOT-USD_20241123_0000_0015_60s.json
ETC-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETC-USD_20241123_0000_0015_60s.json
ETH-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ETH-USD_20241123_0000_0015_60s.json
FET-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FET-USD_20241123_0000_0015_60s.json
FIL-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/FIL-USD_20241123_0000_0015_60s.json
HBAR-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/HBAR-USD_20241123_0000_0015_60s.json
ICP-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ICP-USD_20241123_0000_0015_60s.json
INJ-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/INJ-USD_20241123_0000_0015_60s.json
JASMY-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/JASMY-USD_20241123_0000_0015_60s.json
LINK-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LINK-USD_20241123_0000_0015_60s.json
LTC-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/LTC-USD_20241123_0000_0015_60s.json
NEAR-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/NEAR-USD_20241123_0000_0015_60s.json
ONDO-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/ONDO-USD_20241123_0000_0015_60s.json
OP-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/OP-USD_20241123_0000_0015_60s.json
RENDER-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/RENDER-USD_20241123_0000_0015_60s.json
SEI-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SEI-USD_20241123_0000_0015_60s.json
SOL-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SOL-USD_20241123_0000_0015_60s.json
STX-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/STX-USD_20241123_0000_0015_60s.json
SUI-USD,2024-11-23 00:00:00+00:00,True,ok,/Users/oscarlewis/Desktop/python/trading_portfolio/crypto_portfolio/crypto_reversal/data/raw/execution_minute_probe_v1/SUI-USD_20241123_0000_0015_60s.json
